gene_id	gene_name	length	Caco2_polyA-S2-24h-A	Caco2_polyA-S2-24h-B	RPKM_1	RPKM_2	Expr
ENSG00000095059.16	DHPS	2984	307	234	10.39415562	10.24824079	10.32119821
ENSG00000095066.11	HOOK2	5950	711	556	12.07264119	12.21209315	12.14236717
ENSG00000095110.8	NXPE1	4387	1	1	0.023029368	0.029789598	0.026409483
ENSG00000095139.14	ARCN1	4177	3384	2822	81.849407	88.29270382	85.07105541
ENSG00000095203.14	EPB41L4B	7879	247	230	3.167200162	3.814951473	3.491075817
ENSG00000095209.12	TMEM38B	4531	578	470	12.88793789	13.55614103	13.22203946
ENSG00000095261.14	PSMD5	4399	921	683	21.15218939	20.29079318	20.72149128
ENSG00000095303.16	PTGS1	5784	1	1	0.017467123	0.022594566	0.020030844
ENSG00000095319.14	NUP188	8041	1650	1376	20.73115698	22.36354534	21.54735116
ENSG00000095321.17	CRAT	3808	58	47	1.538794807	1.612995667	1.575895237
ENSG00000095370.20	SH2D3C	4628	0	0	0	0	0
ENSG00000095380.11	NANS	4931	490	271	10.03946883	7.1823501	8.610909465
ENSG00000095383.20	TBC1D2	3597	247	176.5	6.937550758	6.412635491	6.675093125
ENSG00000095397.14	WHRN	5565	6	7	0.108927049	0.164386123	0.136656586
ENSG00000095464.9	PDE6C	3310	0	0	0	0	0
ENSG00000095485.18	CWF19L1	3985	421	289	10.6734158	9.477674722	10.07554526
ENSG00000095539.15	SEMA4G	5253	260	228	5.000525028	5.672307009	5.336416019
ENSG00000095564.14	BTAF1	7581	968	773	12.90026165	13.32555419	13.11290792
ENSG00000095574.11	IKZF5	4934	180	125	3.685725761	3.310877788	3.498301775
ENSG00000095585.16	BLNK	3655	0	0	0	0	0
ENSG00000095587.9	TLL2	8157	3	0	0.037156984	0	0.018578492
ENSG00000095596.12	CYP26A1	2964	4.5	2	0.153385382	0.088182839	0.120784111
ENSG00000095627.9	TDRD1	5256	2	0	0.038443622	0	0.019221811
ENSG00000095637.22	SORBS1	10951	669	568	6.171944285	6.778394471	6.475169378
ENSG00000095713.14	CRTAC1	3553	0	0	0	0	0
ENSG00000095739.11	BAMBI	2139	339	283	16.01174156	17.29051518	16.65112837
ENSG00000095752.7	IL11	2678	190	111	7.167912356	5.416823545	6.292367951
ENSG00000095777.16	MYO3A	8441	0	0	0	0	0
ENSG00000095787.22	WAC	12188	1866	1484	15.46781083	15.91232857	15.6900697
ENSG00000095794.19	CREM	5699	117	81	2.07413425	1.857456468	1.965795359
ENSG00000095906.17	NUBP2	4947	566	385	11.55910421	10.17070602	10.86490512
ENSG00000095917.14	TPSD1	1583	0	0	0	0	0
ENSG00000095932.6	SMIM24	1498	8	6	0.539545198	0.5234458	0.531495499
ENSG00000095951.17	HIVEP1	11005	423	376	3.883291379	4.465088595	4.174189987
ENSG00000095981.10	KCNK16	1860	0	0	0	0	0
ENSG00000096006.11	CRISP3	2247	0	0	0	0	0
ENSG00000096060.14	FKBP5	10628	508	346	4.829051363	4.254581384	4.541816374
ENSG00000096063.16	SRPK1	6692	1980	1587	29.89227136	30.99226215	30.44226676
ENSG00000096070.19	BRPF3	6613	727	634	11.10671291	12.52919065	11.81795178
ENSG00000096080.11	MRPS18A	1284	350	290	27.53928616	29.51652705	28.52790661
ENSG00000096088.16	PGC	2025	1	0	0.049891278	0	0.024945639
ENSG00000096092.6	TMEM14A	988	294	220	30.0635349	29.10033702	29.58193596
ENSG00000096093.16	EFHC1	22744	137.5	121.5	0.610780987	0.698138701	0.654459844
ENSG00000096384.20	HSP90AB1	2980	30900	24172	1047.591277	1060.055501	1053.823389
ENSG00000096395.11	MLN	558	0	0	0	0	0
ENSG00000096401.8	CDC5L	6241	846	688	13.69511989	14.40676719	14.05094354
ENSG00000096433.11	ITPR3	9870	1784	1368	18.26111769	18.11345211	18.1872849
ENSG00000096654.15	ZNF184	3122	71	93	2.297603627	3.892981432	3.095292529
ENSG00000096696.14	DSP	10048	6675	5146	67.11526384	66.93024857	67.0227562
ENSG00000096717.12	SIRT1	4564	684	543	15.14119401	15.54842762	15.34481081
ENSG00000096746.17	HNRNPH3	5373	4911	3454	92.34273892	84.01131354	88.17702623
ENSG00000096872.16	IFT74	4073	48	40	1.19062908	1.283446777	1.237037928
ENSG00000096968.13	JAK2	6170	27	27	0.442107883	0.571887867	0.506997875
ENSG00000096996.15	IL12RB1	4298	1	0	0.023506244	0	0.011753122
ENSG00000097007.18	ABL1	6088	751	614	12.46278065	13.18032168	12.82155117
ENSG00000097021.19	ACOT7	4124	1287	992	31.52895295	31.43585653	31.48240474
ENSG00000097033.14	SH3GLB1	6881	1599	1320	23.47721429	25.07001858	24.27361643
ENSG00000097046.13	CDC7	3599	584	512	16.39383873	18.59175539	17.49279706
ENSG00000097096.9	SYDE2	6405	250	209	3.943397282	4.264414727	4.103906004
ENSG00000099139.13	PCSK5	12705	183	188	1.455211367	1.933817394	1.694514381
ENSG00000099194.6	SCD	5245	5542	4692	106.7506891	116.9081514	111.8294202
ENSG00000099203.7	TMED1	1884	345	263	18.50068696	18.24345679	18.37207188
ENSG00000099204.20	ABLIM1	10231	952	804	9.400880278	10.26999534	9.835437809
ENSG00000099219.14	ERMP1	6528	478	350	7.397711816	7.006807417	7.202259617
ENSG00000099246.16	RAB18	6223	832.5	654	13.5155617	13.73441702	13.62498936
ENSG00000099250.18	NRP1	11522	338	283	2.963728985	3.209895154	3.086812069
ENSG00000099251.14	HSD17B7P2	1506	17.5	15.5	1.173985506	1.345051796	1.259518651
ENSG00000099256.19	PRTFDC1	2324	583.5	421.5	25.36614057	23.70247721	24.53430889
ENSG00000099260.11	PALMD	8074	0	0	0	0	0
ENSG00000099282.10	TSPAN15	2651	627	452	23.89502401	22.28234989	23.08868695
ENSG00000099284.14	H2AFY2	1932	6	4	0.313757262	0.270573433	0.292165347
ENSG00000099290.17	WASHC2A	5162	187	175	3.65993409	4.430495818	4.045214954
ENSG00000099308.10	MAST3	6772	132	116	1.969276235	2.238583623	2.103929929
ENSG00000099326.8	MZF1	6691	143	111	2.15920892	2.168024728	2.163616824
ENSG00000099330.9	OCEL1	1858	43	31	2.338150188	2.180460716	2.259305452
ENSG00000099331.13	MYO9B	9948	702	579	7.129367363	7.606328358	7.367847861
ENSG00000099337.5	KCNK6	6168	48	46	0.786224423	0.974643406	0.880433915
ENSG00000099338.23	CATSPERG	9190	15	16	0.164901804	0.227528998	0.196215401
ENSG00000099341.11	PSMD8	3105	2225	1640	72.39658305	69.02628909	70.71143607
ENSG00000099364.16	FBXL19	4340	308	226	7.169859497	6.805358244	6.987608871
ENSG00000099365.11	STX1B	5206	2	0	0.038812846	0	0.019406423
ENSG00000099377.14	HSD3B7	2490	7	12	0.284019626	0.629816714	0.45691817
ENSG00000099381.18	SETD1A	6372	542	426	8.593561267	8.737076019	8.665318643
ENSG00000099385.11	BCL7C	4398	306	160	7.029361196	4.754414481	5.891887839
ENSG00000099399.6	MAGEB2	1607	0	0	0	0	0
ENSG00000099617.4	EFNA2	2424	122	95	5.084835099	5.121807742	5.10332142
ENSG00000099622.14	CIRBP	6368	1069	735	16.95993989	15.0840015	16.02197069
ENSG00000099624.8	ATP5F1D	2249	538	450	24.16809828	26.1490154	25.15855684
ENSG00000099625.13	CBARP	4591	121	92	2.662733705	2.618863224	2.640798465
ENSG00000099725.14	PRKY	7674	0	0	0	0	0
ENSG00000099769.5	IGFALS	2363	0	0	0	0	0
ENSG00000099783.12	HNRNPM	5614	6350	4538	114.274933	105.6390205	109.9569767
ENSG00000099785.10	2-Mar	2216	46	56	2.097189786	3.30255876	2.699874273
ENSG00000099795.7	NDUFB7	535	927	664	175.0554396	162.1984052	168.6269224
ENSG00000099797.15	TECR	5899	975	832	16.69843913	18.43220163	17.56532038
ENSG00000099800.8	TIMM13	1664	1014	793	61.56505775	62.28050822	61.92278298
ENSG00000099804.9	CDC34	1894	1033	708	55.10233528	48.85236187	51.97734858
ENSG00000099810.20	MTAP	14620	553	473	3.82144327	4.22810779	4.02477553
ENSG00000099812.9	MISP	2980	1450.5	1086	49.17576528	47.62619037	48.40097783
ENSG00000099814.16	CEP170B	7211	1056	740	14.79510599	13.41122679	14.10316639
ENSG00000099817.12	POLR2E	4870	2399	1802	49.7680867	48.35686169	49.0624742
ENSG00000099821.14	POLRMT	5060	1004	765	20.0462367	19.75800999	19.90212335
ENSG00000099822.3	HCN2	3420	17	22	0.502195103	0.840676403	0.671435753
ENSG00000099834.18	CDHR5	3873	118	88	3.078110232	2.969391477	3.023750854
ENSG00000099840.13	IZUMO4	2770	3	0	0.109418598	0	0.054709299
ENSG00000099849.15	RASSF7	2514	712	504	28.6130648	26.19977403	27.40641941
ENSG00000099860.9	GADD45B	2138	262	169	12.38064436	10.33026081	11.35545258
ENSG00000099864.18	PALM	4912	109.5	56	2.25219204	1.489916574	1.871054307
ENSG00000099866.15	MADCAM1	2652	1	2	0.038095716	0.098557291	0.068326503
ENSG00000099869.7	IGF2-AS	2869	41	23	1.443786467	1.047682212	1.245734339
ENSG00000099875.14	MKNK2	5221	819	638	15.84819721	15.9697923	15.90899476
ENSG00000099889.14	ARVCF	5636	126	100	2.258651461	2.318789355	2.288720408
ENSG00000099899.15	TRMT2A	3954	710	496.5	18.14142267	16.41023764	17.27583016
ENSG00000099901.17	RANBP1	4620	4774	3579.5	104.3974996	101.254113	102.8258063
ENSG00000099904.15	ZDHHC8	5542	248	197	4.521003232	4.645494895	4.583249064
ENSG00000099910.17	KLHL22	4607	234.5	185	5.142499912	5.247902993	5.195201453
ENSG00000099917.17	MED15	10374	1815	1398	17.67583927	17.61137279	17.64360603
ENSG00000099937.11	SERPIND1	2319	3	3	0.130698368	0.169064642	0.149881505
ENSG00000099940.12	SNAP29	4925	744	538	15.26217254	14.27605864	14.76911559
ENSG00000099942.13	CRKL	5342	2554	2028	48.30217282	49.61309832	48.95763557
ENSG00000099949.20	LZTR1	8935	519.5	403	5.87409077	5.894442991	5.884266881
ENSG00000099953.10	MMP11	5149	71	43	1.393109055	1.091384662	1.242246859
ENSG00000099954.18	CECR2	10759	4	6	0.037561052	0.072880547	0.055220799
ENSG00000099956.19	SMARCB1	16525	3224	2316	19.71075334	18.31594663	19.01334998
ENSG00000099957.16	P2RX6	4730	1	1	0.021359374	0.02762938	0.024494377
ENSG00000099958.14	DERL3	3796	72	32	1.916266692	1.101681501	1.508974096
ENSG00000099960.13	SLC7A4	2450	0	1	0	0.05334162	0.02667081
ENSG00000099968.17	BCL2L13	7662	1124	957	14.82087423	16.32307863	15.57197643
ENSG00000099974.8	DDTL	1582	38	29	2.426759708	2.395652385	2.411206047
ENSG00000099977.14	DDT	1503	506.5	358	34.04631612	31.12836631	32.58734122
ENSG00000099984.11	GSTT2	1184	1	0	0.085329255	0	0.042664628
ENSG00000099985.4	OSM	2125	2	1	0.095086907	0.06149975	0.078293328
ENSG00000099991.18	CABIN1	9388	1439	1181	15.48593283	16.44027581	15.96310432
ENSG00000099992.15	TBC1D10A	7047	98.5	85	1.412152558	1.576329259	1.494240908
ENSG00000099994.11	SUSD2	5047	379	310	7.586746332	8.027136932	7.806941632
ENSG00000099995.19	SF3A1	6301	2047	1534	32.82146947	31.81618934	32.3188294
ENSG00000099998.17	GGT5	6054	17	7	0.283697927	0.151108156	0.217403042
ENSG00000099999.14	RNF215	10624	77	61	0.732238098	0.750367569	0.741302833
ENSG00000100003.18	SEC14L2	5887	34.5	28.5	0.592072265	0.632678544	0.612375405
ENSG00000100012.11	SEC14L3	3663	1	0	0.027581173	0	0.013790587
ENSG00000100014.20	SPECC1L	7461	1682.5	1338.5	22.78283113	23.44518252	23.11400682
ENSG00000100023.19	PPIL2	7669	834.5	709	10.99353242	12.08202639	11.5377794
ENSG00000100024.14	UPB1	6793	55	25	0.817995158	0.480961902	0.64947853
ENSG00000100027.15	YPEL1	4681	5	2	0.107914803	0.055837201	0.081876002
ENSG00000100028.12	SNRPD3	3914	2670	2086.5	68.91917947	69.66743967	69.29330957
ENSG00000100029.18	PES1	4527	2429	1804	54.20841117	52.07848252	53.14344685
ENSG00000100030.14	MAPK1	11336	2863	2235	25.5159163	25.76617622	25.64104626
ENSG00000100031.19	GGT1	4375	205.5	151.5	4.745515836	4.525503008	4.635509422
ENSG00000100033.16	PRODH	8776	86	76	0.990037158	1.131746761	1.060891959
ENSG00000100034.14	PPM1F	10089	506	424	5.067013402	5.492246452	5.279629927
ENSG00000100036.13	SLC35E4	5402	6	8	0.112213815	0.193538642	0.152876229
ENSG00000100038.19	TOP3B	6641	462	335	7.028427243	6.592400888	6.810414066
ENSG00000100053.10	CRYBB3	855	15.5	9	1.831535081	1.375652295	1.603593688
ENSG00000100055.21	CYTH4	6099	1	2	0.016564984	0.042855212	0.029710098
ENSG00000100056.12	ESS2	6003	339	256	5.705333201	5.573190708	5.639261955
ENSG00000100058.12	CRYBB2P1	6435	168	137.5	2.637608834	2.792456582	2.715032708
ENSG00000100060.17	MFNG	3042	45	33	1.494524236	1.417708726	1.456116481
ENSG00000100065.15	CARD10	5754	542	405	9.516540214	9.198509222	9.357524718
ENSG00000100068.12	LRP5L	4687	61	52	1.314875217	1.449908756	1.382391986
ENSG00000100075.10	SLC25A1	1999	1265	990	63.93333943	64.72241039	64.32787491
ENSG00000100077.15	GRK3	9477	442	327	4.711954053	4.509300259	4.610627156
ENSG00000100078.4	PLA2G3	2600	0	0	0	0	0
ENSG00000100079.7	LGALS2	833	325	219	39.41740392	34.35827852	36.88784122
ENSG00000100083.19	GGA1	9119	507.5	377	5.622616841	5.402893624	5.512755232
ENSG00000100084.14	HIRA	4299	1104	818.5	25.9448573	24.8818989	25.4133781
ENSG00000100092.22	SH3BP1	4892	159	131.5	3.283676267	3.512946913	3.39831159
ENSG00000100095.19	SEZ6L	7161	1	0	0.014108342	0	0.007054171
ENSG00000100097.12	LGALS1	1067	15	13	1.420288262	1.592249845	1.506269054
ENSG00000100099.20	HPS4	10782	770	591	7.215078421	7.163420342	7.189249381
ENSG00000100100.12	PIK3IP1	3805	5	8	0.132759315	0.274768921	0.203764118
ENSG00000100101.15	Z83844.1	4904	95.5	64	1.967444854	1.705539551	1.836492202
ENSG00000100104.13	SRRD	4319	456	344	10.66672987	10.40896435	10.53784711
ENSG00000100105.18	PATZ1	5807	361	251	6.280656389	5.648773718	5.964715054
ENSG00000100106.21	TRIOBP	12194	194.5	138.5	1.611473148	1.484348456	1.547910802
ENSG00000100109.17	TFIP11	5436	773	601	14.36645788	14.44865118	14.40755453
ENSG00000100116.16	GCAT	2104	138	99	6.626481794	6.149244219	6.387863007
ENSG00000100121.13	GGTLC2	1396	2	0	0.144741889	0	0.072370944
ENSG00000100124.15	ANKRD54	4390	173	124.5	3.981358095	3.706270506	3.843814301
ENSG00000100129.18	EIF3L	4296	2041.5	1685.5	48.01033869	51.27394894	49.64214382
ENSG00000100138.15	SNU13	2927	1325	1034.5	45.7343819	46.18915902	45.96177046
ENSG00000100139.13	MICALL1	5968	387	311	6.551365189	6.810262578	6.680813883
ENSG00000100142.15	POLR2F	7008	818	644.5	11.79258102	12.01880007	11.90569055
ENSG00000100146.17	SOX10	4093	0	0	0	0	0
ENSG00000100147.13	CCDC134	1270	90	53	7.159594845	5.453865596	6.30673022
ENSG00000100150.18	DEPDC5	17331	150	97.5	0.874414388	0.735213166	0.804813777
ENSG00000100151.16	PICK1	4371	221	148	5.108120402	4.424999147	4.766559775
ENSG00000100154.14	TTC28	12645	13	10	0.103866184	0.103350706	0.103608445
ENSG00000100156.10	SLC16A8	2203	0	0	0	0	0
ENSG00000100162.15	CENPM	1750	369	251	21.30286306	18.74424513	20.0235541
ENSG00000100167.20	3-Sep	7153	13	7	0.183613575	0.127891623	0.155752599
ENSG00000100170.9	SLC5A1	5310	3	4	0.057079005	0.098445927	0.077762466
ENSG00000100181.22	TPTEP1	9653	0	0	0	0	0
ENSG00000100191.5	SLC5A4	2030	1	0	0.049768393	0	0.024884197
ENSG00000100196.11	KDELR3	1913	151	96	7.974650075	6.558258721	7.266454398
ENSG00000100197.22	CYP2D6	2418	2	0	0.083564796	0	0.041782398
ENSG00000100201.21	DDX17	9997	4349	3470	43.95106202	45.36198651	44.65652427
ENSG00000100206.10	DMC1	3443	2	3	0.058687098	0.113871886	0.086279492
ENSG00000100207.18	TCF20	7548	1180	894	15.79427786	15.47882213	15.63654999
ENSG00000100209.10	HSCB	1454	131	86	9.102413222	7.729765649	8.416089436
ENSG00000100211.10	CBY1	2348	111	82	4.776112461	4.56402529	4.670068875
ENSG00000100216.6	TOMM22	2182	1606	1186	74.36018351	71.03333828	72.69676089
ENSG00000100218.11	RSPH14	2436	6	2	0.248841966	0.107296361	0.178069164
ENSG00000100219.16	XBP1	3028	1506	1150	50.24799755	49.63342578	49.94071166
ENSG00000100220.12	RTCB	2941	1767	1351	60.70034831	60.03335391	60.36685111
ENSG00000100221.10	JOSD1	4326	580	466	13.54537824	14.07769929	13.81153876
ENSG00000100225.18	FBXO7	8521	900	712	10.67091357	10.91997668	10.79544512
ENSG00000100226.16	GTPBP1	8021	394	264	4.962692472	4.301378826	4.632035649
ENSG00000100227.18	POLDIP3	3650	1071	841	29.64464572	30.11170963	29.87817767
ENSG00000100228.12	RAB36	4107	1	1	0.024599425	0.031820543	0.028209984
ENSG00000100234.11	TIMP3	4603	326	241	7.155274236	6.842398284	6.99883626
ENSG00000100239.16	PPP6R2	5349	328	257	6.195136845	6.279033612	6.237085228
ENSG00000100241.21	SBF1	9452	1723	1323	18.41667494	18.29230414	18.35448954
ENSG00000100242.15	SUN2	6489	325	232	5.060055088	4.672426659	4.866240874
ENSG00000100243.21	CYB5R3	5797	767	645	13.36723927	14.54081325	13.95402626
ENSG00000100246.13	DNAL4	2430	59	30	2.452987845	1.613419359	2.033203602
ENSG00000100249.4	C22orf31	995	1	0	0.101537526	0	0.050768763
ENSG00000100253.13	MIOX	1796	0	0	0	0	0
ENSG00000100258.18	LMF2	3065	660	511	21.75520174	21.78826776	21.77173475
ENSG00000100263.14	RHBDD3	2997	426	328	14.36059765	14.30274459	14.33167112
ENSG00000100266.19	PACSIN2	4558	1277	894.5	28.30520044	25.64710244	26.97615144
ENSG00000100271.17	TTLL1	1868	5	4	0.27042248	0.279843615	0.275133047
ENSG00000100276.10	RASL10A	2181	2	1	0.092645427	0.059920664	0.076283046
ENSG00000100280.16	AP1B1	6721	2180.5	1664.5	32.7772002	32.36549001	32.5713451
ENSG00000100281.14	HMGXB4	6006	421	320	7.081845147	6.963008621	7.022426884
ENSG00000100284.21	TOM1	5869	185.5	138	3.193224573	3.072891735	3.133058154
ENSG00000100285.9	NEFH	3783	1	0	0.026706275	0	0.013353138
ENSG00000100288.19	CHKB	3021	73	50	2.441303608	2.162975307	2.302139458
ENSG00000100290.3	BIK	951	120	89	12.74824459	12.23043129	12.48933794
ENSG00000100292.17	HMOX1	2299	553	420	24.30165316	23.87495719	24.08830518
ENSG00000100294.12	MCAT	2388	251	224	10.61913293	12.25874407	11.4389385
ENSG00000100296.13	THOC5	7878	903.5	637	11.58675539	10.56709808	11.07692673
ENSG00000100297.16	MCM5	7268	1388	1046	19.29408581	18.80827856	19.05118218
ENSG00000100298.15	APOBEC3H	1251	0	1	0	0.104466002	0.052233001
ENSG00000100299.18	ARSA	4501	21	20	0.471367831	0.580701924	0.526034877
ENSG00000100300.18	TSPO	1422	105	63	7.460009162	5.789928965	6.624969063
ENSG00000100302.7	RASD2	3447	2	1	0.058618995	0.037913249	0.048266122
ENSG00000100304.13	TTLL12	4623	1620	1247.5	35.40305822	35.26541048	35.33423435
ENSG00000100307.13	CBX7	7467	21	21	0.284133736	0.36754069	0.325837213
ENSG00000100311.16	PDGFB	3761	164	111	4.405448947	3.857020328	4.131234638
ENSG00000100312.10	ACR	2059	0	0	0	0	0
ENSG00000100314.4	CABP7	3334	0	0	0	0	0
ENSG00000100316.16	RPL3	4710	13005.5	10221.5	278.9689093	283.612918	281.2909137
ENSG00000100319.12	ZMAT5	3200	89	74	2.809892379	3.022136136	2.916014258
ENSG00000100320.23	RBFOX2	10413	1310	1041	12.70998639	13.0649317	12.88745904
ENSG00000100321.15	SYNGR1	6940	18	14	0.262037045	0.263633653	0.262835349
ENSG00000100324.14	TAB1	4419	319	286	7.293170047	8.458129184	7.875649616
ENSG00000100325.15	ASCC2	5415	529	447	9.869766296	10.78801011	10.3288882
ENSG00000100330.15	MTMR3	9903	342	252	3.489064397	3.32556962	3.407317009
ENSG00000100335.15	MIEF1	7555	905.5	777.5	12.10887077	13.44925449	12.77906263
ENSG00000100336.17	APOL4	4377	0	1	0	0.029857658	0.014928829
ENSG00000100341.11	PNPLA5	2544	0	0	0	0	0
ENSG00000100342.20	APOL1	3519	6	4	0.172258889	0.14855012	0.160404504
ENSG00000100344.10	PNPLA3	3232	73	42.5	2.281923948	1.718501282	2.000212615
ENSG00000100345.21	MYH9	9012	11586	8483	129.8858974	123.0157068	126.4508021
ENSG00000100346.17	CACNA1I	10792	0	0	0	0	0
ENSG00000100347.15	SAMM50	6410	655	485.5	10.32364183	9.898365521	10.11100368
ENSG00000100348.10	TXN2	1650	616	461	37.71780632	36.51314683	37.11547658
ENSG00000100350.14	FOXRED2	5577	1501	1221	27.19128337	28.61193975	27.90161156
ENSG00000100351.16	GRAP2	6190	1	0	0.01632146	0	0.00816073
ENSG00000100353.18	EIF3D	3813	3021	2348	80.04488374	80.47547889	80.26018131
ENSG00000100354.21	TNRC6B	19998	446	369	2.253190715	2.411415702	2.332303208
ENSG00000100359.21	SGSM3	4770	127.5	84.5	2.700483101	2.31510457	2.507793836
ENSG00000100360.15	IFT27	8009	0	0	0	0	0
ENSG00000100362.13	PVALB	1050	0	0	0	0	0
ENSG00000100364.18	KIAA0930	10019	525	401	5.294007899	5.230609262	5.26230858
ENSG00000100365.15	NCF4	2239	0	1	0	0.058368454	0.029184227
ENSG00000100368.14	CSF2RB	4990	0	1	0	0.026189773	0.013094887
ENSG00000100372.15	SLC25A17	3989	443	362	11.21990935	11.85978502	11.53984718
ENSG00000100373.10	UPK3A	1084	4	0	0.372803832	0	0.186401916
ENSG00000100376.12	FAM118A	6425	325	254	5.11045875	5.16645757	5.13845816
ENSG00000100379.17	KCTD17	2786	45	26	1.631853096	1.219619946	1.425736521
ENSG00000100380.14	ST13	3764	2181	1629	58.54040315	56.55926434	57.54983375
ENSG00000100385.14	IL2RB	4621	1	0	0.021863198	0	0.010931599
ENSG00000100387.8	RBX1	3092	689	574	22.51279387	24.26077609	23.38678498
ENSG00000100393.13	EP300	11692	1608.5	1337	13.89894757	14.94427611	14.42161184
ENSG00000100395.15	L3MBTL2	6374	365	296	5.785360998	6.06892729	5.927144144
ENSG00000100399.16	CHADL	2596	1	0	0.038917503	0	0.019458752
ENSG00000100401.19	RANGAP1	5348	3286.5	2422.5	62.08574491	59.19767766	60.64171128
ENSG00000100403.12	ZC3H7B	10522	1480	1130	14.21062163	14.03500037	14.122811
ENSG00000100410.8	PHF5A	1202	745	602	62.61832744	65.45220863	64.03526803
ENSG00000100412.16	ACO2	4049	1090	870	27.19746204	28.08043028	27.63894616
ENSG00000100413.17	POLR3H	6599	900	622	13.77888385	12.31812307	13.04850346
ENSG00000100416.14	TRMU	9219	511.5	388.5	5.605462883	5.507309588	5.556386236
ENSG00000100417.12	PMM1	5057	121	95	2.417364137	2.455064656	2.436214397
ENSG00000100418.8	DESI1	4919	592	449	12.15890716	11.92893854	12.04392285
ENSG00000100422.14	CERK	4930	742	647	15.20570792	17.15100778	16.17835785
ENSG00000100425.18	BRD1	5850	609	458	10.51746522	10.23156092	10.37451307
ENSG00000100426.7	ZBED4	6893	524	409	7.680202423	7.754384149	7.717293286
ENSG00000100427.15	MLC1	4297	0	0	0	0	0
ENSG00000100429.18	HDAC10	4951	102	71.5	2.081406486	1.887319373	1.98436293
ENSG00000100433.15	KCNK10	8258	1	0	0.012234178	0	0.006117089
ENSG00000100439.10	ABHD4	4070	173	148	4.294388707	4.752253384	4.523321045
ENSG00000100441.10	KHNYN	8024	528	332	6.648025256	5.407287312	6.027656284
ENSG00000100442.11	FKBP3	2263	932	767	41.60840007	44.29381551	42.95110779
ENSG00000100445.17	SDR39U1	3099	228	179	7.432979396	7.548553495	7.490766445
ENSG00000100448.4	CTSG	1368	0	0	0	0	0
ENSG00000100450.13	GZMH	951	0	1	0	0.137420576	0.068710288
ENSG00000100453.13	GZMB	1411	0	0	0	0	0
ENSG00000100461.18	RBM23	14022	724.5	635	5.220091135	5.918287314	5.569189224
ENSG00000100462.16	PRMT5	3276	2012.5	1470	62.06427036	58.64158823	60.3529293
ENSG00000100473.17	COCH	4031	656	529	16.44147208	17.15043565	16.79595387
ENSG00000100478.14	AP4S1	7223	124	99	1.734417826	1.791223846	1.762820836
ENSG00000100479.13	POLE2	2955	239	173	8.171279651	7.651047538	7.911163594
ENSG00000100483.14	VCPKMT	2055	93	67	4.572153269	4.260840321	4.416496795
