gene_id	gene_name	length	SARSCOV2_1	SARSCOV2_2	SARSCOV2_3	RPKM_1	RPKM_2	RPKM_3	Expr
ENSCSAG00000000748	PHF13	11081	212	229	194	3.308757955	3.456455937	2.675671415	3.146961769
ENSCSAG00000001927	ZNF813	15516	428	446	500	4.770589967	4.807613933	4.924931988	4.834378629
ENSCSAG00000016936	IFNGR1	19539	373	359	488	3.301525008	3.073028677	3.817046873	3.397200186
ENSCSAG00000012058	PIGU	106258	95	115	116	0.154621563	0.181013389	0.166842372	0.167492442
ENSCSAG00000016634	AKAP7	147957	127	121	139	0.148448665	0.136780552	0.143578459	0.142935892
ENSCSAG00000013474	BZW2	60299	560	597	590	1.606149658	1.655917587	1.495381163	1.585816136
ENSCSAG00000010988	TRAF7	11949	448	491	478	6.48417228	6.87265318	6.113731187	6.490185549
ENSCSAG00000015011	SMIM19	11738	125	110	126	1.841721679	1.567375584	1.640538564	1.683211943
ENSCSAG00000009159	LY6E	3870	1221	1442	1393	54.56482809	62.32019344	55.01107798	57.29869984
ENSCSAG00000012804	APBB3	5958	30	28	30	0.870820909	0.786017164	0.769539222	0.808792432
ENSCSAG00000011018	SUMF1	103318	65	59	49	0.108804149	0.095510368	0.072481987	0.092265502
ENSCSAG00000001553	GSTM4	35681	20	24	22	0.096939566	0.112499015	0.094231405	0.101223329
ENSCSAG00000005359	LRRC25	8033	37	33	41	0.796584863	0.687085321	0.780038599	0.754569594
ENSCSAG00000006334	CCT6B	45712	64	59	79	0.242135152	0.215871985	0.264123396	0.240710178
ENSCSAG00000014235	CYB5R1	6777	97	99	97	2.475382641	2.443274185	2.187480814	2.368712546
ENSCSAG00000006874	SSR4	4431	792	762	813	30.91231455	28.76257199	28.04134234	29.23874296
ENSCSAG00000004850	CCNE1	7900	184	210	222	4.028086834	4.44597177	4.29473021	4.256262938
ENSCSAG00000015226	HOMER1	138859	260	210	282	0.323822788	0.252941307	0.310373818	0.295712638
ENSCSAG00000010530	WDYHV1	22173	184	200	211	1.435163757	1.508620608	1.454346876	1.466043747
ENSCSAG00000018289	ASL	19965	443	493	475	3.837448005	4.130019499	3.636087277	3.867851593
ENSCSAG00000002372	MSANTD2	33806	67	74	89	0.34275919	0.366110707	0.402352055	0.370407317
ENSCSAG00000012341	SPTSSB	7748	6	6	7	0.13392749	0.129519791	0.138076075	0.133841119
ENSCSAG00000017634	PCDH9	30370	233	167	267	1.326842034	0.919699979	1.343620042	1.196720685
ENSCSAG00000016951	IGF1R	67527	233	276	270	0.596741934	0.683606406	0.611077527	0.630475289
ENSCSAG00000003631	MON1B	11147	369	381	419	5.725012739	5.716648268	5.744682432	5.728781146
ENSCSAG00000015675	ARHGAP5	60051	730	623	914	2.102377542	1.735171078	2.32614057	2.054563063
ENSCSAG00000014814	SLC25A12	122361	373	399	453	0.527198185	0.54538649	0.565802925	0.5461292
ENSCSAG00000017557	NDFIP2	66840	1382	1322	1693	3.575853306	3.308030547	3.871065509	3.584983121
ENSCSAG00000016355	RMND5A	61751	901	967	1106	2.523416209	2.619129526	2.737292049	2.626612595
ENSCSAG00000017266	MANEA	34134	584	541	799	2.958923625	2.650846488	3.577417269	3.062395794
ENSCSAG00000015353	F2RL2	9001	106	106	100	2.036681863	1.969652451	1.697927891	1.901420735
ENSCSAG00000001354	LEPR	69896	152	139	197	0.376096557	0.332611281	0.430748633	0.379818823
ENSCSAG00000015593	YKT6	14450	838	894	876	10.02961504	10.3477081	9.265017906	9.880780346
ENSCSAG00000002513	FCGRT	10129	39	45	36	0.665895574	0.743054109	0.543182705	0.650710796
ENSCSAG00000016378	RAB3GAP1	106862	762	719	903	1.233217746	1.1253305	1.291440661	1.216662969
ENSCSAG00000015395	NENF	11342	244	263	294	3.720559684	3.878292879	3.961573258	3.853475274
ENSCSAG00000015756	SCFD1	103529	221	217	294	0.369180154	0.350567952	0.434005582	0.384584563
ENSCSAG00000002870	ACSF3	61010	275	289	281	0.779542435	0.792266541	0.703907024	0.758572
ENSCSAG00000018253	HSBP1L1	5579	268	271	271	8.307809414	8.124327591	7.423743079	7.951960028
ENSCSAG00000003785	TMTC3	50527	408	372	504	1.396512227	1.231385185	1.524463488	1.3841203
ENSCSAG00000002777	CASC3	36660	1142	1211	1342	5.387431183	5.524922366	5.594613116	5.502322221
ENSCSAG00000011939	ANGEL1	30517	387	407	437	2.193194862	2.230627586	2.188515381	2.20411261
ENSCSAG00000005827	ZFYVE27	24653	241	242	278	1.690656425	1.641799381	1.723395776	1.685283861
ENSCSAG00000003430	SMAD1	43516	154	147	178	0.612040054	0.564992736	0.625145398	0.600726063
ENSCSAG00000014700	SCAPER	401449	124	112	125	0.053419448	0.04666187	0.047587144	0.049222821
ENSCSAG00000003531	RAB33B	23727	214	215	250	1.559836345	1.515549505	1.610301444	1.561895765
ENSCSAG00000007783	GMNN	12773	865	766	948	11.71200604	10.0302176	11.34293463	11.02838609
ENSCSAG00000015553	CENPF	57988	3813	3107	5605	11.37199781	8.961436264	14.77227863	11.70190424
ENSCSAG00000003322	FAM160A1	95169	36	38	29	0.065420685	0.066782487	0.046570671	0.059591281
ENSCSAG00000011809	NEDD4	168197	805	779	1026	0.827724342	0.774628925	0.932264441	0.844872569
ENSCSAG00000002960	CKAP4	10716	801	848	854	12.92730226	13.23541748	12.17966013	12.78079329
ENSCSAG00000012563	SMC1A	43387	980	1039	1095	3.906380526	4.005257322	3.857131997	3.922923282
ENSCSAG00000017714	CYTH3	110139	110	112	124	0.172726769	0.170079273	0.172064216	0.171623419
ENSCSAG00000003604	NOX4	171897	128	137	140	0.128780399	0.133298962	0.124471448	0.12885027
ENSCSAG00000007928	BTN2A1	124491	185	196	213	0.257005173	0.263325315	0.261487933	0.260606141
ENSCSAG00000001296	HSPB11	21873	47	38	53	0.371618732	0.290569309	0.370320301	0.344169447
ENSCSAG00000011150	TEX10	46943	551	630	642	2.029966405	2.244627121	2.090134295	2.12157594
ENSCSAG00000010470	FAM91A1	46341	521	561	663	1.944376728	2.024752563	2.186543547	2.051890946
ENSCSAG00000005246	PA2G4	8632	1312	1454	1368	26.28636268	28.17263523	24.2205873	26.2265284
ENSCSAG00000007580	MYLIP	17801	24	48	53	0.233171214	0.450994592	0.455031512	0.379732439
ENSCSAG00000017515	DOCK9	226685	843	826	963	0.643150903	0.609441131	0.649252316	0.633948117
ENSCSAG00000003258	PSMC3IP	4823	140	171	175	5.02017511	5.9299816	5.545373347	5.498510019
ENSCSAG00000001761	TNNI3	6819	191	207	204	4.844185542	5.077198608	4.572139587	4.831174579
ENSCSAG00000018223	FBXO15	69853	19	18	17	0.047041009	0.043098479	0.037194084	0.042444524
ENSCSAG00000009762	RPL15	2422	3873	4283	4105	276.5549591	295.766126	259.0293803	277.1168218
ENSCSAG00000016263	TNFRSF10A	36525	339	447	439	1.605157181	2.046877235	1.836894863	1.829643093
ENSCSAG00000007532	BAHD1	27324	374	373	434	2.367202539	2.283174222	2.427478862	2.359285208
ENSCSAG00000010268	BABAM2	443849	245	261	269	0.095463847	0.098351222	0.092624748	0.095479939
ENSCSAG00000010158	FASTKD2	37157	731	695	857	3.402395747	3.12837394	3.524927455	3.351899047
ENSCSAG00000016014	TRIM35	24390	106	127	123	0.751626628	0.870896245	0.770731866	0.797751579
ENSCSAG00000002514	NLRX1	14960	216	236	255	2.497067315	2.638486684	2.605065161	2.580206387
ENSCSAG00000007121	CD99L2	128341	394	361	414	0.530931992	0.470453041	0.492997737	0.49812759
ENSCSAG00000002814	NCAM1	73515	45	63	71	0.105863109	0.143330655	0.147602051	0.132265272
ENSCSAG00000013329	KLHL3	116426	7	10	7	0.010398152	0.014365625	0.009188785	0.01131752
ENSCSAG00000010485	BMPR2	197663	1202	1128	1470	1.051688627	0.954461059	1.136585094	1.04757826
ENSCSAG00000002645	DEDD	10109	142	141	150	2.42933966	2.332842472	2.267738987	2.343307039
ENSCSAG00000012521	ISCA2	1221	80	79	96	11.33136986	10.82146165	12.01615642	11.38966264
ENSCSAG00000007589	ATXN1	22194	74	66	93	0.57663929	0.497373739	0.640408918	0.571473982
ENSCSAG00000006938	ADI1	32320	87	89	88	0.465538918	0.460567355	0.41612262	0.447409631
ENSCSAG00000011997	ZNF706	3133	824	868	897	45.48570278	46.33763109	43.75644718	45.19326035
ENSCSAG00000014804	ETAA1	13387	349	311	462	4.508688754	3.885542136	5.274347212	4.556192701
ENSCSAG00000006370	CDK5R1	4041	39	55	50	1.669105733	2.276398739	1.890998385	1.945500952
ENSCSAG00000005628	AKAP1	30804	671	749	847	3.767241814	4.066766153	4.202292707	4.012100225
ENSCSAG00000015563	GCA	17597	35	34	49	0.343983414	0.323157902	0.425566516	0.364235944
ENSCSAG00000015089	USP4	59717	533	616	590	1.543609062	1.725270623	1.509955101	1.592944929
ENSCSAG00000017584	MRM2	6475	220	269	285	5.876124658	6.948435086	6.726901852	6.517153865
ENSCSAG00000013924	AK1	5412	111	89	103	3.547098783	2.750468757	2.90863644	3.06873466
ENSCSAG00000003860	TMTC2	273303	77	90	101	0.048725288	0.055077296	0.056478997	0.053427194
ENSCSAG00000016917	LYSMD4	5900	53	55	81	1.553574021	1.559140221	2.098181296	1.736965179
ENSCSAG00000018811	H1-10	639	482	517	518	130.4530605	135.3206834	123.8907567	129.8881669
ENSCSAG00000011020	ADCY10	89825	10	14	14	0.019253552	0.026067856	0.023819948	0.023047119
ENSCSAG00000003865	PLEKHG4	11213	268	307	266	4.133529717	4.579215168	3.625515936	4.112753607
ENSCSAG00000007133	AGFG1	82084	473	549	540	0.996576682	1.118634811	1.005414749	1.040208748
ENSCSAG00000015452	CDC40	52228	381	381	460	1.261623217	1.220101827	1.346060066	1.27592837
ENSCSAG00000005458	KCNN1	24282	111	125	139	0.790581444	0.860993862	0.874863604	0.842146303
ENSCSAG00000014828	CTPS2	117740	105	104	109	0.154231599	0.147735139	0.141485675	0.147817471
ENSCSAG00000014270	AKAP12	121019	2043	1944	2315	2.919596935	2.686687767	2.923529223	2.843271308
ENSCSAG00000014529	EXOC5	62324	591	517	691	1.639986429	1.387425657	1.694465506	1.573959198
ENSCSAG00000003300	MND1	75351	73	51	82	0.167549036	0.113202405	0.166316308	0.149022583
ENSCSAG00000014520	MIGA2	30986	83	85	93	0.46325559	0.458804751	0.458698623	0.460252988
ENSCSAG00000008821	NDUFS8	6451	462	431	463	12.38577043	11.17441318	10.96892212	11.50970191
ENSCSAG00000005587	DGKE	28151	59	74	84	0.362465167	0.439655378	0.456032152	0.419384233
ENSCSAG00000011126	ZNF277	138214	142	141	189	0.177682396	0.170624572	0.208987241	0.185764736
ENSCSAG00000006003	TMX2	25493	197	198	242	1.336452022	1.299028686	1.450789567	1.362090092
ENSCSAG00000006236	CCDC86	11077	333	362	360	5.199123936	5.465890312	4.966956414	5.210656887
ENSCSAG00000009206	EFCAB2	91595	31	26	33	0.058532627	0.047476214	0.055062025	0.053690289
ENSCSAG00000013816	SLC9A7	152611	18	26	27	0.020398337	0.028494563	0.027038832	0.025310577
ENSCSAG00000006775	PALB2	35224	221	217	242	1.085079837	1.030375583	1.04999371	1.05514971
ENSCSAG00000000665	KLHL17	4644	95	133	130	3.537850579	4.789982505	4.278200609	4.202011231
ENSCSAG00000008514	ADCY3	106239	414	483	467	0.673945006	0.760392201	0.671804503	0.702047237
ENSCSAG00000009681	CAD	27819	2582	2719	2869	16.05176584	16.34715537	15.76155412	16.05349178
ENSCSAG00000011073	NTHL1	9911	81	82	86	1.413434329	1.383792185	1.326144899	1.374457138
ENSCSAG00000012654	SMG7	61164	1036	1214	1258	2.929354746	3.319688274	3.143364654	3.130802558
ENSCSAG00000004218	DHX38	19796	454	482	467	3.966308586	4.072340565	3.605366668	3.881338607
ENSCSAG00000017222	MITD1	17778	132	153	158	1.284100815	1.439405064	1.358263997	1.360589959
ENSCSAG00000005612	TSPO	3788	239	259	283	10.9117906	11.43574048	11.41790615	11.25514574
ENSCSAG00000015490	DUSP11	18720	358	374	402	3.307388977	3.341490688	3.281936792	3.310272152
ENSCSAG00000018451	ITPRIP	1644	77	83	84	8.100223543	8.444049616	7.808857125	8.117710095
ENSCSAG00000003911	CTCF	73499	831	878	955	1.955364318	1.997963652	1.985783717	1.979703896
ENSCSAG00000005678	ATG13	59485	297	279	334	0.86348953	0.784460779	0.858121938	0.835357415
ENSCSAG00000017188	CHST10	17061	296	311	342	3.000511672	3.048810303	3.06359694	3.037639638
ENSCSAG00000007161	MTM1	75300	71	72	78	0.163069021	0.159923401	0.158310467	0.160434297
ENSCSAG00000004925	MRPL38	14614	396	424	417	4.686344114	4.852563765	4.360908314	4.633272064
ENSCSAG00000015674	C4orf48	1693	118	110	111	12.05405425	10.86701395	10.02019157	10.98041992
ENSCSAG00000016881	UGGT1	106567	783	763	831	1.270711951	1.197502132	1.191758581	1.219990888
ENSCSAG00000019581	BDKRB1	1062	7	15	17	1.139939009	2.362333668	2.446439096	1.982903925
ENSCSAG00000002506	CALCOCO2	21422	250	249	292	2.018310995	1.944078644	2.083208987	2.015199542
ENSCSAG00000011811	PTPN12	104191	792	847	1037	1.314628574	1.359651798	1.521102759	1.398461044
ENSCSAG00000008007	PGBD1	22107	147	182	187	1.14999411	1.376943354	1.292771589	1.273236351
ENSCSAG00000008159	ERCC4	28141	113	110	137	0.694459638	0.653774017	0.744031024	0.69742156
ENSCSAG00000005684	F2	20348	11	13	9	0.09349299	0.106855313	0.067597523	0.089315275
ENSCSAG00000017908	INO80C	29059	78	132	108	0.464218058	0.759744848	0.568006224	0.597323043
ENSCSAG00000002993	TMEM160	4642	67	82	63	2.496190689	2.954494689	2.074175104	2.508286827
ENSCSAG00000018951	ZNF664	783	406	448	475	89.67520205	95.69533107	92.71325988	92.69459767
ENSCSAG00000002695	PAFAH1B2	29878	521	575	576	3.015742752	3.218776479	2.946327128	3.06028212
ENSCSAG00000009582	CUTA	1671	296	307	338	30.63538578	30.72815062	30.91364777	30.75906139
ENSCSAG00000003808	C12orf29	14804	154	173	191	1.799076939	1.954526324	1.971806504	1.908469922
ENSCSAG00000004377	PWWP2B	9126	57	70	70	1.080195798	1.282897837	1.172269807	1.178454481
ENSCSAG00000002123	GLMP	7306	405	441	445	9.587015902	10.09562985	9.308728141	9.663791297
ENSCSAG00000004520	ZNF143	58142	173	191	192	0.51459342	0.549436994	0.50468601	0.522905475
ENSCSAG00000018075	TARS2	19947	291	314	316	2.523036269	2.632852672	2.421137748	2.525675563
ENSCSAG00000013701	GARNL3	177019	143	167	126	0.139708956	0.157786951	0.108782908	0.135426272
ENSCSAG00000012398	XPR1	238934	257	254	286	0.186021551	0.177799387	0.182935539	0.182252159
ENSCSAG00000011101	BMT2	115616	175	189	206	0.26177502	0.273412497	0.2723073	0.269164939
ENSCSAG00000010167	GALT	3788	74	75	96	3.378546042	3.311507861	3.873211982	3.521088628
ENSCSAG00000003362	DCLK2	180275	56	44	47	0.053723044	0.040821755	0.039844865	0.044796555
ENSCSAG00000014858	CCDC112	19145	101	99	108	0.91237651	0.864876947	0.862141178	0.879798212
ENSCSAG00000004167	PITPNC1	318594	604	718	868	0.327874347	0.376930559	0.416382182	0.373729029
ENSCSAG00000017798	IMPACT	30483	154	178	194	0.873717646	0.976645141	0.972644259	0.941002349
ENSCSAG00000017934	GIGYF1	9439	378	429	445	6.925863153	7.601613834	7.205166628	7.244214538
ENSCSAG00000007047	PID1	256717	305	337	362	0.20547231	0.219558254	0.215508272	0.213512946
ENSCSAG00000000953	LDLRAP1	21877	509	616	550	4.023815951	4.709420204	3.842243872	4.191826676
ENSCSAG00000003982	AIMP1	31640	665	754	760	3.634906657	3.985743701	3.671023134	3.763891164
ENSCSAG00000016632	NDRG2	7950	169	143	151	3.676441572	3.008454213	2.902818101	3.195904629
ENSCSAG00000014601	RBBP5	39296	485	520	546	2.13452618	2.213245021	2.123509956	2.157093719
ENSCSAG00000013327	TTLL11	274438	27	24	29	0.01701483	0.014626536	0.016149674	0.015930347
ENSCSAG00000007670	FGFR1OP2	26524	164	164	222	1.069332881	1.034139975	1.279157316	1.127543391
ENSCSAG00000001552	AMPD2	13651	481	437	440	6.093807095	5.35416151	4.926043173	5.458003926
ENSCSAG00000017511	ENTPD6	17904	148	147	161	1.429617114	1.373225195	1.374313494	1.392385268
ENSCSAG00000015377	INTS7	88829	322	371	396	0.626915765	0.698543786	0.681318869	0.66892614
ENSCSAG00000007509	MFNG	18038	102	105	114	0.977957275	0.973588452	0.965887338	0.972477688
ENSCSAG00000018929	RPL39L	153	17	9	21	19.21611473	9.838424925	20.97673384	16.67709117
ENSCSAG00000019474	C1GALT1C1	957	60	87	93	10.84294875	15.20483852	14.85186574	13.63321767
ENSCSAG00000004588	CCNG2	8814	95	81	142	1.864054696	1.537044602	2.462211198	1.954436832
ENSCSAG00000008811	RCL1	66975	382	423	393	0.986412877	1.05633615	0.89678809	0.979845706
ENSCSAG00000016051	ERCC8	83290	344	322	361	0.714288524	0.64660269	0.662406131	0.674432449
ENSCSAG00000005111	HABP2	37860	71	85	97	0.324329036	0.375502483	0.391562532	0.363798017
ENSCSAG00000012573	DNMT3B	28033	178	184	185	1.098142039	1.097798779	1.008584188	1.068175002
ENSCSAG00000017900	MAPRE2	99358	62	74	84	0.107918759	0.124567106	0.129207121	0.120564329
ENSCSAG00000003078	C17orf113	3373	35	28	29	1.794567488	1.388405059	1.313988791	1.498987113
ENSCSAG00000012542	CLIC5	111619	96	120	130	0.148744597	0.179811563	0.177998044	0.168851401
ENSCSAG00000015117	FER	427644	101	106	134	0.04084577	0.04145701	0.047888631	0.043397137
ENSCSAG00000004884	CCDC102A	16054	248	264	337	2.671631249	2.750395606	3.208164628	2.876730494
ENSCSAG00000013582	ZNF81	16144	32	23	37	0.342804822	0.238281971	0.350268094	0.310451629
ENSCSAG00000015714	TAF4	84816	162	164	169	0.330327948	0.323400404	0.304522174	0.319416842
ENSCSAG00000000726	SMIM1	2396	128	130	117	9.239133625	9.074674075	7.462924568	8.592244089
ENSCSAG00000013850	ALAS1	16690	375	399	460	3.88582308	3.998444354	4.212224394	4.032163943
ENSCSAG00000017981	LNX2	36276	326	326	395	1.554197833	1.503047495	1.664131749	1.573792359
ENSCSAG00000003242	GASK1B	47784	3	11	10	0.010857925	0.038502123	0.031983612	0.027114553
ENSCSAG00000013373	RBM18	22039	19	23	27	0.14909731	0.17454622	0.187232779	0.170292103
ENSCSAG00000003332	GNPTAB	84580	270	280	340	0.552082748	0.553687664	0.614357607	0.573376006
ENSCSAG00000008244	GSPT1	42124	1220	1376	1349	5.008853378	5.463404136	4.894319871	5.122192462
ENSCSAG00000017856	UFM1	10763	36	40	46	0.578465221	0.621585891	0.653182432	0.617744515
ENSCSAG00000009795	ZMAT1	48273	32	39	54	0.114644647	0.135124722	0.170961955	0.140243775
ENSCSAG00000016302	RNF217	121499	91	104	117	0.129531914	0.143164432	0.147171312	0.139955886
ENSCSAG00000013379	MRRF	66460	412	409	422	1.072123885	1.029289324	0.970425317	1.023946175
ENSCSAG00000013212	DCUN1D1	35783	97	98	122	0.468816705	0.458061535	0.52106642	0.48264822
ENSCSAG00000003555	C4orf33	19176	33	26	33	0.297621301	0.226772206	0.263006161	0.262466556
ENSCSAG00000005478	PRR5L	69780	159	137	156	0.394070796	0.328370474	0.341667474	0.354702915
ENSCSAG00000001865	NOC4L	7226	396	461	452	9.477751575	10.67032053	9.55983687	9.902636325
ENSCSAG00000012365	TMEM243	21921	62	77	71	0.489147029	0.587495927	0.495003182	0.523882046
ENSCSAG00000015952	NGDN	9015	192	170	187	3.683355102	3.153970941	3.17019429	3.335840111
ENSCSAG00000009201	ST6GAL1	109543	48	62	45	0.075781762	0.094663282	0.062782396	0.07774248
ENSCSAG00000010593	MPP4	53271	5	9	6	0.016232569	0.028257007	0.017213548	0.020567708
ENSCSAG00000004931	MAPK11	8253	231	246	208	4.840700656	4.985374171	3.851780177	4.559285002
ENSCSAG00000012253	TCERG1	63814	868	810	1047	2.352403677	2.12296849	2.507498706	2.327623624
ENSCSAG00000004050	DUS2	47137	48	57	48	0.176111368	0.20224948	0.155628561	0.17799647
ENSCSAG00000001973	ZNF83	12242	72	68	69	1.017157519	0.929032773	0.861403674	0.935864655
ENSCSAG00000016477	MRPL55	1469	115	136	128	13.53892358	15.48430118	13.31674789	14.11332422
ENSCSAG00000016642	ANAPC4	42528	310	324	354	1.260650867	1.274220384	1.272149954	1.269007069
ENSCSAG00000014859	SLC13A3	91606	20	18	30	0.037758451	0.032864201	0.050050375	0.040224343
ENSCSAG00000002235	ACADS	13332	135	129	119	1.751243579	1.618336773	1.364148533	1.577909628
ENSCSAG00000012343	KIAA1958	166432	65	87	92	0.067543664	0.087429283	0.08448138	0.079818109
ENSCSAG00000001224	MAST2	253995	698	701	729	0.475267752	0.461601645	0.438644173	0.458504523
ENSCSAG00000007639	FBXL12	6875	153	163	192	3.848813088	3.965421886	4.26813876	4.027457911
ENSCSAG00000010740	TAF9B	7116	26	32	30	0.631895847	0.752122423	0.644310664	0.676109644
ENSCSAG00000011880	BTBD2	24658	547	594	609	3.836520918	4.029054055	3.774587074	3.880054016
ENSCSAG00000005697	ACP2	11215	270	253	298	4.16363431	3.773077628	4.060943901	3.999218613
ENSCSAG00000003945	GFOD2	54803	146	179	175	0.46074074	0.54628993	0.488026853	0.498352508
ENSCSAG00000010099	HPS4	30110	387	404	456	2.222840505	2.244114991	2.314536805	2.260497433
ENSCSAG00000004526	LHPP	149328	41	33	39	0.047484372	0.036961296	0.039914745	0.041453471
ENSCSAG00000016326	HINT3	24477	268	223	289	1.893584537	1.523776153	1.80446997	1.74061022
ENSCSAG00000007716	NDUFAF1	23462	101	126	157	0.744499543	0.898214397	1.022691452	0.888468464
ENSCSAG00000017024	LIMS1	153654	2416	2519	2730	2.719325228	2.741945348	2.71536853	2.725546369
ENSCSAG00000007088	DHRS13	4482	131	168	160	5.054841424	6.269197141	5.455796142	5.593278236
ENSCSAG00000000353	RNASE10	636	16	8	22	4.350818429	2.103814135	5.286589257	3.913740607
ENSCSAG00000000772	CTNNBIP1	29207	445	463	466	2.635003235	2.651359009	2.438422573	2.574928272
ENSCSAG00000012289	CDK5RAP1	39974	293	287	311	1.267646333	1.200822415	1.189029925	1.219166224
ENSCSAG00000014186	CYB561D2	2816	61	38	49	3.746323503	2.256968218	2.659337352	2.887543024
ENSCSAG00000009922	CLSTN3	29113	90	101	118	0.5346427	0.580241665	0.619448279	0.578110881
ENSCSAG00000002901	LAYN	20316	325	334	338	2.766643807	2.749683832	2.542661224	2.686329621
ENSCSAG00000012171	BCL6B	8333	26	20	19	0.539610086	0.401423794	0.348467455	0.429833778
ENSCSAG00000007072	EMC7	21248	472	489	468	3.841775949	3.849154104	3.366183596	3.68570455
ENSCSAG00000014962	APEH	8887	727	743	755	14.14774824	13.98325028	12.98379875	13.70493243
ENSCSAG00000007370	IFT20	4450	92	81	84	3.575492807	3.044384522	2.884890138	3.168255822
ENSCSAG00000012054	DLG4	28177	50	50	60	0.306890429	0.296790332	0.325436681	0.309705814
ENSCSAG00000014210	CERCAM	18792	142	124	156	1.306843051	1.10362919	1.268707767	1.226393336
